SynsetID	SynsetWords	RelationType	TargetSynsetID
19249	خط‌خوردگي|قلم‌خوردگي	Related-to	50727
19250	ظل|سايه	Hypernym	12410
19250	ظل|سايه	Hyponym	25722
19250	ظل|سايه	Hyponym	31780
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Hypernym	19252
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Hyponym	19253
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Hyponym	19254
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Related-to	21688
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Hyponym	33244
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Hyponym	37699
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Hyponym	47292
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Related-to	49840
19251	خواستن|تقاضا کردن|تقاضا نمودن|استدعا داشتن|استدعا فرمودن|خواهشمند بودن|خواهش داشتن|خواهش نمودن|خواهش کردن|درخواست کردن	Related-to	49842
19252	تقاضا داشتن|تقاضا کردن	Hypernym	9400
19252	تقاضا داشتن|تقاضا کردن	Hyponym	19251
19252	تقاضا داشتن|تقاضا کردن	Related-to	21688
19252	تقاضا داشتن|تقاضا کردن	Hyponym	8332
19252	تقاضا داشتن|تقاضا کردن	Hyponym	35081
19253	فرمان دادن|فرمان راندن|فرمانيدن|دستور دادن|امرونهي کردن|تحکم کردن|آمري کردن|ارد دادن|تحکم نمودن|بکن‌نکن کردن|بکن‌ونکن کردن|بکن‌مکن کردن|بکن‌ومکن کردن	Hypernym	19251
19253	فرمان دادن|فرمان راندن|فرمانيدن|دستور دادن|امرونهي کردن|تحکم کردن|آمري کردن|ارد دادن|تحکم نمودن|بکن‌نکن کردن|بکن‌ونکن کردن|بکن‌مکن کردن|بکن‌ومکن کردن	Agent	20488
19253	فرمان دادن|فرمان راندن|فرمانيدن|دستور دادن|امرونهي کردن|تحکم کردن|آمري کردن|ارد دادن|تحکم نمودن|بکن‌نکن کردن|بکن‌ونکن کردن|بکن‌مکن کردن|بکن‌ومکن کردن	Related-to	22599
19254	خواستداري کردن|خواستگاري کردن|خواستگاري نمودن	Hypernym	19251
19254	خواستداري کردن|خواستگاري کردن|خواستگاري نمودن	Related-to	528
19254	خواستداري کردن|خواستگاري کردن|خواستگاري نمودن	Related-to	42889
19254	خواستداري کردن|خواستگاري کردن|خواستگاري نمودن	Agent	42891
19255	شريعت|شرع|دين|شريعه|شارع	Hypernym	13034
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	11194
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	22840
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	25789
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	21628
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	28172
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	28889
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	29306
19255	شريعت|شرع|دين|شريعه|شارع	Is-Domain-of	31749
19255	شريعت|شرع|دين|شريعه|شارع	Hyponym	33144
19255	شريعت|شرع|دين|شريعه|شارع	Related-to	34237
19255	شريعت|شرع|دين|شريعه|شارع	Hyponym	39794
19256	شرع	Hypernym	10524
19256	شرع	Related-to	213
19256	شرع	Related-to	212
19256	شرع	Related-to	102
19256	شرع	Related-to	10601
19256	شرع	Related-to	14028
19256	شرع	Related-to	11190
19256	شرع	Related-to	11194
19256	شرع	Related-to	520
19256	شرع	Related-to	25827
19256	شرع	Related-to	1996
19256	شرع	Related-to	1997
19256	شرع	Related-to	34122
19256	شرع	Related-to	37848
19257	فعاليت داشتن|در حرکت بودن|فعال بودن|فعاليت کردن|در تکاپو بودن	Hyponym	19259
19258	جمود|سفتي|سختي|چگال	Hypernym	51250
19258	جمود|سفتي|سختي|چگال	Related-to	30951
19258	جمود|سفتي|سختي|چگال	Related-to	23206
19258	جمود|سفتي|سختي|چگال	Hyponym	23268
19258	جمود|سفتي|سختي|چگال	Related-to	8899
19258	جمود|سفتي|سختي|چگال	Related-to	20515
19258	جمود|سفتي|سختي|چگال	Hyponym	34581
19259	به جنب و جوش افتادن|جنبيدن|جنبش داشتن|به تلاطم افتادن|به تلاطم درآمدن|به تلاطم آمدن	Hypernym	19257
19260	حسنه	Related-to	11244
19260	حسنه	Related-to	836
19260	حسنه	Related-to	215
19260	حسنه	Related-to	1903
19260	حسنه	Hyponym	20116
19260	حسنه	Hypernym	20008
19265	اسب‌ماهي|اسب دريايي|هيپوکمپوس	Related-to	10774
19265	اسب‌ماهي|اسب دريايي|هيپوکمپوس	Related-to	18022
19265	اسب‌ماهي|اسب دريايي|هيپوکمپوس	Hypernym	38357
19266	اسب آبي|اسب رودخانه	Related-to	294
19266	اسب آبي|اسب رودخانه	Related-to	852
19266	اسب آبي|اسب رودخانه	Hypernym	10815
19266	اسب آبي|اسب رودخانه	Has-Salient defining feature	931
19267	اسپانسر|حامي	Related-to	12171
19267	اسپانسر|حامي	Hypernym	13345
19267	اسپانسر|حامي	Is-Agent-of	9471
19269	اسپرانتو	Instance hypernym	26875
19269	اسپرانتو	Related-to	666
19270	به بستر رفتن	Hypernym	9280
19271	راکون	Hypernym	27448
19271	راکون	Related-to	292
19272	فهميده شدن|مفهوم شدن|درک شدن|ادراک شدن|استنباط شدن|برداشت شدن|مستفاد شدن|محسوس شدن|حس شدن|دريافت شدن|تعبير شدن|دستگير شدن	Hyponym	7803
19272	فهميده شدن|مفهوم شدن|درک شدن|ادراک شدن|استنباط شدن|برداشت شدن|مستفاد شدن|محسوس شدن|حس شدن|دريافت شدن|تعبير شدن|دستگير شدن	Hyponym	44393
19272	فهميده شدن|مفهوم شدن|درک شدن|ادراک شدن|استنباط شدن|برداشت شدن|مستفاد شدن|محسوس شدن|حس شدن|دريافت شدن|تعبير شدن|دستگير شدن	Hyponym	50830
19273	کنه	Related-to	947
19273	کنه	Related-to	10777
19273	کنه	Related-to	38952
19273	کنه	Related-to	40031
19273	کنه	Hypernym	39006
19274	کوسه|کوسه‌ماهي	Hypernym	12744
19274	کوسه|کوسه‌ماهي	Hyponym	28865
19274	کوسه|کوسه‌ماهي	Part meronym	44849
19274	کوسه|کوسه‌ماهي	Related-to	17196
19274	کوسه|کوسه‌ماهي	Related-to	49450
19274	کوسه|کوسه‌ماهي	Has-Salient defining feature	931
19274	کوسه|کوسه‌ماهي	Hyponym	51467
19274	کوسه|کوسه‌ماهي	Hyponym	51468
19274	کوسه|کوسه‌ماهي	Hyponym	51469
19274	کوسه|کوسه‌ماهي	Hyponym	51470
19274	کوسه|کوسه‌ماهي	Hyponym	51471
19274	کوسه|کوسه‌ماهي	Hyponym	51472
19275	کوبيسم|حجم‌گري|حجم‌گرايي	Related-to	14547
19275	کوبيسم|حجم‌گري|حجم‌گرايي	Hypernym	27447
19275	کوبيسم|حجم‌گري|حجم‌گرايي	Related-to	30255
19275	کوبيسم|حجم‌گري|حجم‌گرايي	Related-to	41202
19276	کنيسه|کنشت|کنيساي	Hypernym	11082
19276	کنيسه|کنشت|کنيساي	Related-to	120
19277	کوالا	Related-to	295
19277	کوالا	Hypernym	27445
19278	هم‌دلي کردن|درک کردن|نزديک بودن|صميمي بودن|هم‌دلي داشتن|صميميت داشتن|صفا داشتن|درک نمودن	Hyponym	41468
19279	خيرخواهي|نيک‌خواهي|خيرانديشي|نيک‌انديشي|صلاحديد|خوب‌خواهي|نيکوخواهي|خوش‌دلي|خوش‌نيتي|مصلحت‌انديشي|صلاح‌انديشي|مصلحت‌بيني|مصلحت‌ديد|مصلحت‌گرايي|صواب‌ديد|مصلحت‌جويي|استصواب|نيکو‌انديشگي|صحيح‌انديشي|خوب‌فکري|دولت‌خواهي	Hypernym	13153
19279	خيرخواهي|نيک‌خواهي|خيرانديشي|نيک‌انديشي|صلاحديد|خوب‌خواهي|نيکوخواهي|خوش‌دلي|خوش‌نيتي|مصلحت‌انديشي|صلاح‌انديشي|مصلحت‌بيني|مصلحت‌ديد|مصلحت‌گرايي|صواب‌ديد|مصلحت‌جويي|استصواب|نيکو‌انديشگي|صحيح‌انديشي|خوب‌فکري|دولت‌خواهي	Related-to	14896
19279	خيرخواهي|نيک‌خواهي|خيرانديشي|نيک‌انديشي|صلاحديد|خوب‌خواهي|نيکوخواهي|خوش‌دلي|خوش‌نيتي|مصلحت‌انديشي|صلاح‌انديشي|مصلحت‌بيني|مصلحت‌ديد|مصلحت‌گرايي|صواب‌ديد|مصلحت‌جويي|استصواب|نيکو‌انديشگي|صحيح‌انديشي|خوب‌فکري|دولت‌خواهي	Related-to	7866
19279	خيرخواهي|نيک‌خواهي|خيرانديشي|نيک‌انديشي|صلاحديد|خوب‌خواهي|نيکوخواهي|خوش‌دلي|خوش‌نيتي|مصلحت‌انديشي|صلاح‌انديشي|مصلحت‌بيني|مصلحت‌ديد|مصلحت‌گرايي|صواب‌ديد|مصلحت‌جويي|استصواب|نيکو‌انديشگي|صحيح‌انديشي|خوب‌فکري|دولت‌خواهي	Hypernym	13157
19279	خيرخواهي|نيک‌خواهي|خيرانديشي|نيک‌انديشي|صلاحديد|خوب‌خواهي|نيکوخواهي|خوش‌دلي|خوش‌نيتي|مصلحت‌انديشي|صلاح‌انديشي|مصلحت‌بيني|مصلحت‌ديد|مصلحت‌گرايي|صواب‌ديد|مصلحت‌جويي|استصواب|نيکو‌انديشگي|صحيح‌انديشي|خوب‌فکري|دولت‌خواهي	Antonym	22176
